decision_mode,cell_id,condition_id,capacity_Ah,soh_estimate,resistance_growth,predicted_rul_cycles,rul_lower_cycles,lifetime_interval_width,event_observed,conditional_duration,decision_rul_cycles,actual_interval_width,eligible,grade,gate_failures
INTERVAL_RISK,T35_C0p5_D80_0,T35_C0p5_D80,1.64992,0.870191923541758,0.2840495639073086,1399.9970072269361,894.1199136111123,1297.970420590811,False,250,894.1199136111123,1297.970420590811,True,A,NONE
INTERVAL_RISK,T35_C0p5_D80_1,T35_C0p5_D80,1.6709,0.8590237595206454,0.3200028148907721,629.8488513522658,360.4244075878957,740.2490407079836,False,250,360.4244075878957,740.2490407079836,True,A,NONE
INTERVAL_RISK,T35_C0p5_D80_2,T35_C0p5_D80,1.825225,0.8763645294250533,0.2906670581003845,1499.5648431756229,454.999942024777,4487.186883058111,False,250,454.999942024777,4487.186883058111,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C0p5_D80_3,T35_C0p5_D80,1.672728,0.8563187969247372,0.31521908694654743,502.91713489759314,255.01829361329555,736.7758282512915,False,250,255.01829361329555,736.7758282512915,True,A,NONE
INTERVAL_RISK,T35_C1_D100_0,T35_C1_D100,1.62657,0.8260663109968995,0.4153593747119655,51.03278557398741,24.904743383817863,79.66751272434104,True,40,24.904743383817863,79.66751272434104,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T35_C1_D100_1,T35_C1_D100,1.629006,0.817218002508835,0.41841952564009577,26.231021647849914,16.75266353330497,24.319402130884313,True,38,16.75266353330497,24.319402130884313,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T35_C1_D100_2,T35_C1_D100,1.516273,0.8391719815725331,0.4056969633617311,93.0832501563193,53.265914864999125,109.39892402162869,True,97,53.265914864999125,109.39892402162869,True,B,NONE
INTERVAL_RISK,T35_C1_D100_3,T35_C1_D100,1.79522,0.8427649631130129,0.4104474209696096,101.90200915443314,30.919241984419628,304.9240324057719,True,106,30.919241984419628,304.9240324057719,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T35_C1_D50_0,T35_C1_D50,1.872967,0.902692775655687,0.20514512469605606,7646.785499033195,3877.51789365344,11202.574596424058,False,250,3877.51789365344,11202.574596424058,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C1_D50_1,T35_C1_D50,1.863042,0.9159984895953178,0.24156979589173666,16768.50640599872,8183.275599679828,26177.3913072274,False,250,8183.275599679828,26177.3913072274,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C1_D50_2,T35_C1_D50,1.712997,0.9094797904529409,0.2192475940507439,35641.97300291063,22763.04710494734,33044.518274298876,False,250,22763.04710494734,33044.518274298876,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C1_D50_3,T35_C1_D50,1.971985,0.9178569924176151,0.22252990486954904,21025.442724552486,12031.589359891906,24710.791762015717,False,250,12031.589359891906,24710.791762015717,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C1_D80_0,T35_C1_D80,1.609525,0.8648069084613823,0.31705850294112126,817.9978233789552,248.19797817187765,2447.7161625522704,False,250,248.19797817187765,2447.7161625522704,True,A,NONE
INTERVAL_RISK,T35_C1_D80_1,T35_C1_D80,1.870049,0.8677781979920974,0.34425072875471163,690.2102981699505,349.99056556199065,1011.1611412987286,False,250,349.99056556199065,1011.1611412987286,True,A,NONE
INTERVAL_RISK,T35_C1_D80_2,T35_C1_D80,1.849078,0.8702727100297407,0.3311858031537831,963.0972406164068,470.00549473122913,1503.4954648976714,False,250,470.00549473122913,1503.4954648976714,True,A,NONE
INTERVAL_RISK,T35_C1_D80_3,T35_C1_D80,1.634508,0.8807173945548816,0.2902966799148903,1681.3254557962723,1073.7927035047187,1558.7966958104907,False,250,1073.7927035047187,1558.7966958104907,True,A,NONE
INTERVAL_RISK,T35_C2_D100_2,T35_C2_D100,1.676823,0.8209376371586684,0.44257700336139383,25.52119087581886,14.604234146979573,29.99455666703153,True,52,14.604234146979573,29.99455666703153,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T35_C2_D50_0,T35_C2_D50,1.781265,0.8998828457125017,0.25739856431079655,9502.223403373519,2883.1771545707534,28433.750237309236,False,250,2883.1771545707534,28433.750237309236,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C2_D50_1,T35_C2_D50,1.821723,0.9112013781140365,0.22192847389674908,10621.685278618077,5386.024589522506,15560.815938736941,False,250,5386.024589522506,15560.815938736941,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C2_D50_2,T35_C2_D50,1.924208,0.8893979417562785,0.2426343333851495,4115.143003746125,2008.2497818471113,6424.168383638789,False,250,2008.2497818471113,6424.168383638789,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C2_D50_3,T35_C2_D50,1.698622,0.9012368899612286,0.2443308442209995,22035.405536821192,14073.097866111864,20429.5469525105,False,250,14073.097866111864,20429.5469525105,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T35_C2_D80_0,T35_C2_D80,1.535206,0.834863575221855,0.35426267281105983,155.07186044664388,88.73824777966453,182.2529257455595,True,208,88.73824777966453,182.2529257455595,True,B,NONE
INTERVAL_RISK,T35_C2_D80_1,T35_C2_D80,1.711655,0.8617739557380816,0.36852663645144546,457.8385842114529,138.9179869219698,1370.0023036555854,False,250,138.9179869219698,1370.0023036555854,True,A,NONE
INTERVAL_RISK,T35_C2_D80_2,T35_C2_D80,1.750832,0.8506030581895526,0.35144777233883673,271.5135145896759,137.67857243063912,397.7685004388681,False,250,137.67857243063912,397.7685004388681,True,A,NONE
INTERVAL_RISK,T35_C2_D80_3,T35_C2_D80,1.781774,0.8472447856572081,0.37002408422115396,217.84236842107904,106.31025178479557,340.074708109469,True,245,106.31025178479557,340.074708109469,True,B,NONE
INTERVAL_RISK,T45_C0p5_D50_0,T45_C0p5_D50,1.713986,0.889693922546684,0.266351975780752,10191.916956531602,6509.153849375698,9449.16786993644,False,250,6509.153849375698,9449.16786993644,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C0p5_D50_1,T45_C0p5_D50,1.784346,0.8995880796434813,0.25492507156086885,8339.549109832997,4772.219622229065,9801.309020786524,False,250,4772.219622229065,9801.309020786524,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C0p5_D50_2,T45_C0p5_D50,1.845682,0.8962016305813763,0.24608687423109687,7757.370829195938,2353.7516857718674,23212.58249698041,False,250,2353.7516857718674,23212.58249698041,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C0p5_D50_3,T45_C0p5_D50,1.663813,0.8895614220574543,0.22118792317383762,3418.0571148346726,1733.2221004468583,5007.468799617127,False,250,1733.2221004468583,5007.468799617127,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C0p5_D80_0,T45_C0p5_D80,1.760071,0.8424516267994113,0.39476138308178443,171.4893713429478,83.68931341512625,267.71283440419194,True,203,83.68931341512625,267.71283440419194,True,B,NONE
INTERVAL_RISK,T45_C0p5_D80_1,T45_C0p5_D80,1.782246,0.8492946037922774,0.3674843863186954,242.60017985449116,154.93865396412008,224.92037901199427,True,246,154.93865396412008,224.92037901199427,True,B,NONE
INTERVAL_RISK,T45_C0p5_D80_2,T45_C0p5_D80,1.654181,0.8451047529130955,0.3873840768211665,230.74829771976977,132.04329630673416,271.19396290924954,True,249,132.04329630673416,271.19396290924954,True,B,NONE
INTERVAL_RISK,T45_C0p5_D80_3,T45_C0p5_D80,1.763971,0.8608108444429696,0.3223389136012107,517.4438997726088,157.00351036439852,1548.3608397093892,False,250,157.00351036439852,1548.3608397093892,True,A,NONE
INTERVAL_RISK,T45_C1_D50_0,T45_C1_D50,1.890751,0.8819247615842499,0.2639455258905903,1897.1073656990293,961.9817055950863,2779.270686271496,False,250,961.9817055950863,2779.270686271496,True,A,NONE
INTERVAL_RISK,T45_C1_D50_1,T45_C1_D50,1.727041,0.885787197114259,0.270073141413524,3286.3772139501407,1603.7999935785106,5130.378355102213,False,250,1603.7999935785106,5130.378355102213,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C1_D50_2,T45_C1_D50,1.939592,0.8927129176957271,0.2700054225733983,16174.69727086616,10330.107030127723,14995.945356468941,False,250,10330.107030127723,14995.945356468941,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C1_D50_3,T45_C1_D50,1.701494,0.8748963258338283,0.2690846871239472,2482.5812664912132,1420.6311249799573,2917.729225121533,False,250,1420.6311249799573,2917.729225121533,True,A,NONE
INTERVAL_RISK,T45_C1_D80_0,T45_C1_D80,1.614325,0.8232989536671375,0.3285435154278269,97.45941175650347,29.57126322398353,291.6303326625302,True,76,29.57126322398353,291.6303326625302,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T45_C1_D80_1,T45_C1_D80,1.666034,0.8442328443960122,0.3987959789152291,163.60694333274526,82.96150720833886,239.68489601411386,True,242,82.96150720833886,239.68489601411386,True,B,NONE
INTERVAL_RISK,T45_C1_D80_2,T45_C1_D80,1.59809,0.8452526372327628,0.4178395207836425,198.92820781836252,97.07986565492136,310.5477263165097,True,166,97.07986565492136,310.5477263165097,True,B,NONE
INTERVAL_RISK,T45_C1_D80_3,T45_C1_D80,1.73679,0.8297202854831316,0.37167329458550014,89.11945686294384,56.916893864793884,82.62476156027188,True,146,56.916893864793884,82.62476156027188,True,B,NONE
INTERVAL_RISK,T45_C2_D50_0,T45_C2_D50,1.623862,0.8699354698385581,0.27415213054376175,1634.8778172711595,935.541705765516,1921.439934853323,False,250,935.541705765516,1921.439934853323,True,A,NONE
INTERVAL_RISK,T45_C2_D50_1,T45_C2_D50,1.833852,0.8704992293513878,0.3015178925575859,1478.2312651851103,448.52687966069215,4423.349862762945,False,250,448.52687966069215,4423.349862762945,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C2_D50_2,T45_C2_D50,1.754014,0.8671588932392056,0.32990493079158645,834.9545705015116,423.3872243332396,1223.2121408206121,False,250,423.3872243332396,1223.2121408206121,True,A,NONE
INTERVAL_RISK,T45_C2_D50_3,T45_C2_D50,1.814947,0.8841168997426,0.3039028397786774,2313.38608912003,1128.9661391048135,3611.4375027418896,False,250,1128.9661391048135,3611.4375027418896,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,T45_C2_D80_1,T45_C2_D80,1.746846,0.8186588183466975,0.4546017151445496,80.70963478969335,51.54588996492578,74.82781611170107,True,18,51.54588996492578,74.82781611170107,False,REJECT,RESISTANCE_GROWTH_ABOVE_MAX
INTERVAL_RISK,T45_C2_D80_2,T45_C2_D80,1.5963,0.8180567986526124,0.4329273601423971,49.86429707561169,28.534321678412518,58.60453344727161,True,30,28.534321678412518,58.60453344727161,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,T45_C2_D80_3,T45_C2_D80,1.668091,0.8273171365576606,0.43282309703330446,62.87503387368892,19.07762568422916,188.14259920390083,True,94,19.07762568422916,188.14259920390083,False,REJECT,RUL_LOWER_BELOW_MIN
INTERVAL_RISK,baseline_0,baseline,1.660511,0.8807198676993023,0.2616725217357172,2026.7812892509953,1027.7365196900505,2969.2435581384466,False,250,1027.7365196900505,2969.2435581384466,True,A,NONE
INTERVAL_RISK,baseline_1,baseline,1.741049,0.8909043832183106,0.24662117460257438,4147.819214524085,2024.1962491039458,6475.179364298708,False,250,2024.1962491039458,6475.179364298708,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,baseline_2,baseline,1.806191,0.8937581848038085,0.23026881667276333,4497.482310292012,2872.35506503762,4169.722489230431,False,250,2872.35506503762,4169.722489230431,False,REJECT,UNCERTAINTY_ABOVE_MAX
INTERVAL_RISK,baseline_3,baseline,1.888248,0.8925033889877277,0.2297726456049023,3906.4436837080243,2235.421478427813,4591.166885890399,False,250,2235.421478427813,4591.166885890399,False,REJECT,UNCERTAINTY_ABOVE_MAX
