seed,held_out_scenario,strategy,group_number,group_id,members
17002,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00624,T25_C2_D100_1;T35_C2_D80_3;T45_C0p5_D80_0;T45_C1_D80_3
17002,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00777,T35_C2_D80_0;T45_C0p5_D80_3;T45_C1_D80_0;T45_C1_D80_2
17002,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00129,T25_C0p5_D100_3;T35_C2_D80_1;T35_C2_D80_2;T45_C0p5_D80_2
17002,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00154,T25_C1_D100_2;T25_C1_D100_3;T25_C2_D100_3;T45_C0p5_D80_1
17002,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00467,T25_C2_D100_0;T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2
17002,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00624,T25_C2_D100_1;T35_C2_D80_3;T45_C0p5_D80_0;T45_C1_D80_3
17002,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00777,T35_C2_D80_0;T45_C0p5_D80_3;T45_C1_D80_0;T45_C1_D80_2
17002,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00129,T25_C0p5_D100_3;T35_C2_D80_1;T35_C2_D80_2;T45_C0p5_D80_2
17002,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00154,T25_C1_D100_2;T25_C1_D100_3;T25_C2_D100_3;T45_C0p5_D80_1
17002,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00467,T25_C2_D100_0;T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2
17002,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00624,T25_C2_D100_1;T35_C2_D80_3;T45_C0p5_D80_0;T45_C1_D80_3
17002,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00777,T35_C2_D80_0;T45_C0p5_D80_3;T45_C1_D80_0;T45_C1_D80_2
17002,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00129,T25_C0p5_D100_3;T35_C2_D80_1;T35_C2_D80_2;T45_C0p5_D80_2
17002,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00154,T25_C1_D100_2;T25_C1_D100_3;T25_C2_D100_3;T45_C0p5_D80_1
17002,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00467,T25_C2_D100_0;T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2
17002,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00624,T25_C2_D100_1;T35_C2_D80_3;T45_C0p5_D80_0;T45_C1_D80_3
17002,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00777,T35_C2_D80_0;T45_C0p5_D80_3;T45_C1_D80_0;T45_C1_D80_2
17002,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00129,T25_C0p5_D100_3;T35_C2_D80_1;T35_C2_D80_2;T45_C0p5_D80_2
17002,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00154,T25_C1_D100_2;T25_C1_D100_3;T25_C2_D100_3;T45_C0p5_D80_1
17002,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00467,T25_C2_D100_0;T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2
17002,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00624,T25_C2_D100_1;T35_C2_D80_3;T45_C0p5_D80_0;T45_C1_D80_3
17002,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00777,T35_C2_D80_0;T45_C0p5_D80_3;T45_C1_D80_0;T45_C1_D80_2
17002,combined_stress,ROBUST_LOSO,1,candidate_00111,T25_C0p5_D100_3;T35_C1_D80_2;T35_C2_D80_2;T45_C0p5_D80_2
17003,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00086,T25_C0p5_D100_0;T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1
17003,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00127,T25_C0p5_D100_1;T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_0
17003,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00427,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C1_D80_2
17003,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00718,T25_C1_D100_3;T35_C0p5_D80_2;T35_C1_D80_3;T35_C2_D80_2
17003,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00783,T25_C2_D100_0;T35_C2_D80_0;T35_C2_D80_3;T45_C0p5_D80_3
17003,baseline_use,REFERENCE_INTERVAL_RISK,6,candidate_00887,T25_C2_D100_2;T35_C1_D100_1;T45_C1_D80_3;T45_C2_D80_3
17003,baseline_use,REFERENCE_INTERVAL_RISK,7,candidate_00989,T25_C2_D100_3;T35_C2_D80_1;T45_C0p5_D80_2;T45_C1_D80_1
17003,baseline_use,REFERENCE_INTERVAL_RISK,8,candidate_01057,T35_C0p5_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_1;T45_C1_D80_2
17003,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00086,T25_C0p5_D100_0;T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1
17003,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00127,T25_C0p5_D100_1;T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_0
17003,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00427,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C1_D80_2
17003,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00718,T25_C1_D100_3;T35_C0p5_D80_2;T35_C1_D80_3;T35_C2_D80_2
17003,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00783,T25_C2_D100_0;T35_C2_D80_0;T35_C2_D80_3;T45_C0p5_D80_3
17003,high_temperature,REFERENCE_INTERVAL_RISK,6,candidate_00887,T25_C2_D100_2;T35_C1_D100_1;T45_C1_D80_3;T45_C2_D80_3
17003,high_temperature,REFERENCE_INTERVAL_RISK,7,candidate_00989,T25_C2_D100_3;T35_C2_D80_1;T45_C0p5_D80_2;T45_C1_D80_1
17003,high_temperature,REFERENCE_INTERVAL_RISK,8,candidate_01057,T35_C0p5_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_1;T45_C1_D80_2
17003,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00086,T25_C0p5_D100_0;T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1
17003,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00127,T25_C0p5_D100_1;T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_0
17003,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00427,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C1_D80_2
17003,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00718,T25_C1_D100_3;T35_C0p5_D80_2;T35_C1_D80_3;T35_C2_D80_2
17003,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00783,T25_C2_D100_0;T35_C2_D80_0;T35_C2_D80_3;T45_C0p5_D80_3
17003,high_c_rate,REFERENCE_INTERVAL_RISK,6,candidate_00887,T25_C2_D100_2;T35_C1_D100_1;T45_C1_D80_3;T45_C2_D80_3
17003,high_c_rate,REFERENCE_INTERVAL_RISK,7,candidate_00989,T25_C2_D100_3;T35_C2_D80_1;T45_C0p5_D80_2;T45_C1_D80_1
17003,high_c_rate,REFERENCE_INTERVAL_RISK,8,candidate_01057,T35_C0p5_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_1;T45_C1_D80_2
17003,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00086,T25_C0p5_D100_0;T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1
17003,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00127,T25_C0p5_D100_1;T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_0
17003,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00427,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C1_D80_2
17003,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00718,T25_C1_D100_3;T35_C0p5_D80_2;T35_C1_D80_3;T35_C2_D80_2
17003,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00783,T25_C2_D100_0;T35_C2_D80_0;T35_C2_D80_3;T45_C0p5_D80_3
17003,high_dod,REFERENCE_INTERVAL_RISK,6,candidate_00887,T25_C2_D100_2;T35_C1_D100_1;T45_C1_D80_3;T45_C2_D80_3
17003,high_dod,REFERENCE_INTERVAL_RISK,7,candidate_00989,T25_C2_D100_3;T35_C2_D80_1;T45_C0p5_D80_2;T45_C1_D80_1
17003,high_dod,REFERENCE_INTERVAL_RISK,8,candidate_01057,T35_C0p5_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_1;T45_C1_D80_2
17003,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00086,T25_C0p5_D100_0;T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1
17003,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00127,T25_C0p5_D100_1;T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_0
17003,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00427,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C1_D80_2
17003,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00718,T25_C1_D100_3;T35_C0p5_D80_2;T35_C1_D80_3;T35_C2_D80_2
17003,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00783,T25_C2_D100_0;T35_C2_D80_0;T35_C2_D80_3;T45_C0p5_D80_3
17003,combined_stress,REFERENCE_INTERVAL_RISK,6,candidate_00887,T25_C2_D100_2;T35_C1_D100_1;T45_C1_D80_3;T45_C2_D80_3
17003,combined_stress,REFERENCE_INTERVAL_RISK,7,candidate_00989,T25_C2_D100_3;T35_C2_D80_1;T45_C0p5_D80_2;T45_C1_D80_1
17003,combined_stress,REFERENCE_INTERVAL_RISK,8,candidate_01057,T35_C0p5_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_1;T45_C1_D80_2
17003,combined_stress,ROBUST_LOSO,1,candidate_00097,T25_C0p5_D100_0;T25_C2_D80_3;T35_C0p5_D80_2;T35_C1_D80_3
17003,combined_stress,ROBUST_LOSO,2,candidate_00199,T25_C0p5_D100_1;T25_C1_D100_0;T25_C1_D100_1;T35_C1_D80_2
17003,combined_stress,ROBUST_LOSO,3,candidate_00377,T25_C0p5_D100_2;T35_C1_D80_0;T35_C2_D80_0;T35_C2_D80_2
17004,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00005,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C0p5_D100_2;T35_C2_D80_3
17004,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00497,T25_C1_D100_1;T25_C2_D100_1;T35_C0p5_D100_2;T45_C0p5_D80_2
17004,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00593,T25_C1_D100_2;T35_C1_D80_3;T35_C2_D80_1;T45_C1_D80_3
17004,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00645,T25_C1_D100_3;T35_C2_D80_2;T45_C0p5_D80_1;T45_C1_D80_0
17004,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00668,T25_C2_D100_0;T25_C2_D100_2;T35_C1_D100_0;T45_C0p5_D80_3
17004,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00005,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C0p5_D100_2;T35_C2_D80_3
17004,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00497,T25_C1_D100_1;T25_C2_D100_1;T35_C0p5_D100_2;T45_C0p5_D80_2
17004,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00593,T25_C1_D100_2;T35_C1_D80_3;T35_C2_D80_1;T45_C1_D80_3
17004,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00645,T25_C1_D100_3;T35_C2_D80_2;T45_C0p5_D80_1;T45_C1_D80_0
17004,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00668,T25_C2_D100_0;T25_C2_D100_2;T35_C1_D100_0;T45_C0p5_D80_3
17004,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00005,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C0p5_D100_2;T35_C2_D80_3
17004,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00497,T25_C1_D100_1;T25_C2_D100_1;T35_C0p5_D100_2;T45_C0p5_D80_2
17004,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00593,T25_C1_D100_2;T35_C1_D80_3;T35_C2_D80_1;T45_C1_D80_3
17004,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00645,T25_C1_D100_3;T35_C2_D80_2;T45_C0p5_D80_1;T45_C1_D80_0
17004,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00668,T25_C2_D100_0;T25_C2_D100_2;T35_C1_D100_0;T45_C0p5_D80_3
17004,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00005,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C0p5_D100_2;T35_C2_D80_3
17004,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00497,T25_C1_D100_1;T25_C2_D100_1;T35_C0p5_D100_2;T45_C0p5_D80_2
17004,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00593,T25_C1_D100_2;T35_C1_D80_3;T35_C2_D80_1;T45_C1_D80_3
17004,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00645,T25_C1_D100_3;T35_C2_D80_2;T45_C0p5_D80_1;T45_C1_D80_0
17004,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00668,T25_C2_D100_0;T25_C2_D100_2;T35_C1_D100_0;T45_C0p5_D80_3
17004,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00005,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C0p5_D100_2;T35_C2_D80_3
17004,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00497,T25_C1_D100_1;T25_C2_D100_1;T35_C0p5_D100_2;T45_C0p5_D80_2
17004,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00593,T25_C1_D100_2;T35_C1_D80_3;T35_C2_D80_1;T45_C1_D80_3
17004,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00645,T25_C1_D100_3;T35_C2_D80_2;T45_C0p5_D80_1;T45_C1_D80_0
17004,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00668,T25_C2_D100_0;T25_C2_D100_2;T35_C1_D100_0;T45_C0p5_D80_3
17004,combined_stress,ROBUST_LOSO,1,candidate_00023,T25_C0p5_D100_0;T25_C0p5_D100_1;T25_C1_D100_3;T35_C2_D80_1
17004,combined_stress,ROBUST_LOSO,2,candidate_00309,T25_C0p5_D100_2;T25_C1_D100_0;T35_C1_D80_3;T35_C2_D80_2
17005,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00225,T25_C0p5_D100_2;T25_C0p5_D100_3;T25_C1_D100_0;T25_C1_D100_2
17005,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00564,T25_C1_D100_1;T35_C2_D80_1;T45_C0p5_D80_1;T45_C0p5_D80_3
17005,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00650,T25_C1_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_2;T45_C1_D80_3
17005,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00663,T25_C2_D100_0;T25_C2_D100_1;T25_C2_D100_3;T35_C2_D80_2
17005,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00829,T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1;T35_C2_D80_0
17005,baseline_use,REFERENCE_INTERVAL_RISK,6,candidate_00833,T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2;T45_C1_D80_0
17005,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00225,T25_C0p5_D100_2;T25_C0p5_D100_3;T25_C1_D100_0;T25_C1_D100_2
17005,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00564,T25_C1_D100_1;T35_C2_D80_1;T45_C0p5_D80_1;T45_C0p5_D80_3
17005,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00650,T25_C1_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_2;T45_C1_D80_3
17005,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00663,T25_C2_D100_0;T25_C2_D100_1;T25_C2_D100_3;T35_C2_D80_2
17005,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00829,T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1;T35_C2_D80_0
17005,high_temperature,REFERENCE_INTERVAL_RISK,6,candidate_00833,T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2;T45_C1_D80_0
17005,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00225,T25_C0p5_D100_2;T25_C0p5_D100_3;T25_C1_D100_0;T25_C1_D100_2
17005,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00564,T25_C1_D100_1;T35_C2_D80_1;T45_C0p5_D80_1;T45_C0p5_D80_3
17005,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00650,T25_C1_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_2;T45_C1_D80_3
17005,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00663,T25_C2_D100_0;T25_C2_D100_1;T25_C2_D100_3;T35_C2_D80_2
17005,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00829,T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1;T35_C2_D80_0
17005,high_c_rate,REFERENCE_INTERVAL_RISK,6,candidate_00833,T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2;T45_C1_D80_0
17005,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00225,T25_C0p5_D100_2;T25_C0p5_D100_3;T25_C1_D100_0;T25_C1_D100_2
17005,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00564,T25_C1_D100_1;T35_C2_D80_1;T45_C0p5_D80_1;T45_C0p5_D80_3
17005,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00650,T25_C1_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_2;T45_C1_D80_3
17005,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00663,T25_C2_D100_0;T25_C2_D100_1;T25_C2_D100_3;T35_C2_D80_2
17005,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00829,T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1;T35_C2_D80_0
17005,high_dod,REFERENCE_INTERVAL_RISK,6,candidate_00833,T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2;T45_C1_D80_0
17005,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00225,T25_C0p5_D100_2;T25_C0p5_D100_3;T25_C1_D100_0;T25_C1_D100_2
17005,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00564,T25_C1_D100_1;T35_C2_D80_1;T45_C0p5_D80_1;T45_C0p5_D80_3
17005,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00650,T25_C1_D100_3;T45_C0p5_D80_0;T45_C0p5_D80_2;T45_C1_D80_3
17005,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00663,T25_C2_D100_0;T25_C2_D100_1;T25_C2_D100_3;T35_C2_D80_2
17005,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00829,T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1;T35_C2_D80_0
17005,combined_stress,REFERENCE_INTERVAL_RISK,6,candidate_00833,T35_C0p5_D100_1;T35_C0p5_D100_2;T35_C1_D100_2;T45_C1_D80_0
17005,combined_stress,ROBUST_LOSO,1,candidate_00121,T25_C0p5_D100_0;T25_C2_D100_2;T25_C2_D100_3;T35_C2_D80_2
17005,combined_stress,ROBUST_LOSO,2,candidate_00179,T25_C0p5_D100_1;T25_C0p5_D100_3;T25_C1_D100_0;T35_C2_D80_0
17005,combined_stress,ROBUST_LOSO,3,candidate_00298,T25_C0p5_D100_2;T25_C2_D80_1;T35_C0p5_D80_3;T35_C1_D80_1
17006,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00031,T25_C0p5_D100_1;T25_C2_D80_3;T35_C2_D80_3;T45_C0p5_D80_3
17006,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00038,T25_C0p5_D100_2;T25_C1_D100_0;T25_C2_D100_1;T45_C1_D80_0
17006,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00031,T25_C0p5_D100_1;T25_C2_D80_3;T35_C2_D80_3;T45_C0p5_D80_3
17006,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00038,T25_C0p5_D100_2;T25_C1_D100_0;T25_C2_D100_1;T45_C1_D80_0
17006,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00031,T25_C0p5_D100_1;T25_C2_D80_3;T35_C2_D80_3;T45_C0p5_D80_3
17006,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00038,T25_C0p5_D100_2;T25_C1_D100_0;T25_C2_D100_1;T45_C1_D80_0
17006,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00031,T25_C0p5_D100_1;T25_C2_D80_3;T35_C2_D80_3;T45_C0p5_D80_3
17006,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00038,T25_C0p5_D100_2;T25_C1_D100_0;T25_C2_D100_1;T45_C1_D80_0
17006,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00031,T25_C0p5_D100_1;T25_C2_D80_3;T35_C2_D80_3;T45_C0p5_D80_3
17006,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00038,T25_C0p5_D100_2;T25_C1_D100_0;T25_C2_D100_1;T45_C1_D80_0
17007,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00158,T25_C0p5_D100_0;T35_C0p5_D80_1;T35_C0p5_D80_2;T35_C1_D80_1
17007,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00250,T25_C0p5_D100_1;T25_C1_D100_3;T25_C2_D100_2;T35_C1_D80_2
17007,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00324,T25_C0p5_D100_3;T25_C1_D100_1;T25_C2_D80_1;T35_C2_D80_1
17007,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00412,T25_C1_D100_0;T25_C2_D80_0;T25_C2_D80_3;T35_C1_D80_3
17007,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00716,T25_C2_D100_0;T25_C2_D100_3;T35_C2_D80_2;T45_C0p5_D80_3
17007,baseline_use,REFERENCE_INTERVAL_RISK,6,candidate_00960,T25_C2_D100_1;T45_C1_D80_0;T45_C1_D80_2;T45_C1_D80_3
17007,baseline_use,REFERENCE_INTERVAL_RISK,7,candidate_01127,T35_C0p5_D100_0;T35_C1_D100_3;T45_C0p5_D80_0;T45_C1_D80_1
17007,baseline_use,REFERENCE_INTERVAL_RISK,8,candidate_01160,T35_C0p5_D100_1;T35_C2_D80_0;T45_C0p5_D80_1;T45_C0p5_D80_2
17007,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00158,T25_C0p5_D100_0;T35_C0p5_D80_1;T35_C0p5_D80_2;T35_C1_D80_1
17007,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00250,T25_C0p5_D100_1;T25_C1_D100_3;T25_C2_D100_2;T35_C1_D80_2
17007,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00324,T25_C0p5_D100_3;T25_C1_D100_1;T25_C2_D80_1;T35_C2_D80_1
17007,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00412,T25_C1_D100_0;T25_C2_D80_0;T25_C2_D80_3;T35_C1_D80_3
17007,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00716,T25_C2_D100_0;T25_C2_D100_3;T35_C2_D80_2;T45_C0p5_D80_3
17007,high_temperature,REFERENCE_INTERVAL_RISK,6,candidate_00960,T25_C2_D100_1;T45_C1_D80_0;T45_C1_D80_2;T45_C1_D80_3
17007,high_temperature,REFERENCE_INTERVAL_RISK,7,candidate_01127,T35_C0p5_D100_0;T35_C1_D100_3;T45_C0p5_D80_0;T45_C1_D80_1
17007,high_temperature,REFERENCE_INTERVAL_RISK,8,candidate_01160,T35_C0p5_D100_1;T35_C2_D80_0;T45_C0p5_D80_1;T45_C0p5_D80_2
17007,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00158,T25_C0p5_D100_0;T35_C0p5_D80_1;T35_C0p5_D80_2;T35_C1_D80_1
17007,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00250,T25_C0p5_D100_1;T25_C1_D100_3;T25_C2_D100_2;T35_C1_D80_2
17007,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00324,T25_C0p5_D100_3;T25_C1_D100_1;T25_C2_D80_1;T35_C2_D80_1
17007,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00412,T25_C1_D100_0;T25_C2_D80_0;T25_C2_D80_3;T35_C1_D80_3
17007,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00716,T25_C2_D100_0;T25_C2_D100_3;T35_C2_D80_2;T45_C0p5_D80_3
17007,high_c_rate,REFERENCE_INTERVAL_RISK,6,candidate_00960,T25_C2_D100_1;T45_C1_D80_0;T45_C1_D80_2;T45_C1_D80_3
17007,high_c_rate,REFERENCE_INTERVAL_RISK,7,candidate_01127,T35_C0p5_D100_0;T35_C1_D100_3;T45_C0p5_D80_0;T45_C1_D80_1
17007,high_c_rate,REFERENCE_INTERVAL_RISK,8,candidate_01160,T35_C0p5_D100_1;T35_C2_D80_0;T45_C0p5_D80_1;T45_C0p5_D80_2
17007,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00158,T25_C0p5_D100_0;T35_C0p5_D80_1;T35_C0p5_D80_2;T35_C1_D80_1
17007,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00250,T25_C0p5_D100_1;T25_C1_D100_3;T25_C2_D100_2;T35_C1_D80_2
17007,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00324,T25_C0p5_D100_3;T25_C1_D100_1;T25_C2_D80_1;T35_C2_D80_1
17007,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00412,T25_C1_D100_0;T25_C2_D80_0;T25_C2_D80_3;T35_C1_D80_3
17007,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00716,T25_C2_D100_0;T25_C2_D100_3;T35_C2_D80_2;T45_C0p5_D80_3
17007,high_dod,REFERENCE_INTERVAL_RISK,6,candidate_00960,T25_C2_D100_1;T45_C1_D80_0;T45_C1_D80_2;T45_C1_D80_3
17007,high_dod,REFERENCE_INTERVAL_RISK,7,candidate_01127,T35_C0p5_D100_0;T35_C1_D100_3;T45_C0p5_D80_0;T45_C1_D80_1
17007,high_dod,REFERENCE_INTERVAL_RISK,8,candidate_01160,T35_C0p5_D100_1;T35_C2_D80_0;T45_C0p5_D80_1;T45_C0p5_D80_2
17007,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00158,T25_C0p5_D100_0;T35_C0p5_D80_1;T35_C0p5_D80_2;T35_C1_D80_1
